"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Department","Microorganism","Isolated","Percent"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Pseudomonas aeruginosa",388,19
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Pseudomonas aeruginosa",388,1
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Pseudomonas aeruginosa",388,31
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Pseudomonas aeruginosa",388,2
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Pseudomonas aeruginosa",388,0
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Pseudomonas aeruginosa",388,11
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Pseudomonas aeruginosa",388,0
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Staphylococcus aureus",1359,27
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Staphylococcus aureus",1359,1
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Staphylococcus aureus",1359,8
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Staphylococcus aureus",1359,18
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Staphylococcus aureus",1359,1
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Staphylococcus aureus",1359,30
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Staphylococcus aureus",1359,2
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Staphylococcus aureus",1359,1
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Staphylococcus aureus",1359,10
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Staphylococcus aureus",1359,1
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Streptococcus pneumoniae",581,47
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Streptococcus pneumoniae",581,0
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Streptococcus pneumoniae",581,6
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Streptococcus pneumoniae",581,8
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Streptococcus pneumoniae",581,0
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Streptococcus pneumoniae",581,35
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Streptococcus pneumoniae",581,2
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Streptococcus pneumoniae",581,0
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Streptococcus pneumoniae",581,1
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Streptococcus pneumoniae",581,0
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Acinetobacter spp.",54,30
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Acinetobacter spp.",54,2
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Acinetobacter spp.",54,11
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Acinetobacter spp.",54,20
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Acinetobacter spp.",54,2
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Acinetobacter spp.",54,30
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Acinetobacter spp.",54,0
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Acinetobacter spp.",54,0
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Acinetobacter spp.",54,6
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Acinetobacter spp.",54,0
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Escherichia coli",3994,35
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Escherichia coli",3994,2
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Escherichia coli",3994,4
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Escherichia coli",3994,14
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Escherichia coli",3994,1
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Escherichia coli",3994,38
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Escherichia coli",3994,1
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Escherichia coli",3994,0
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Escherichia coli",3994,6
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Escherichia coli",3994,1
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Enterococcus faecalis",469,17
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Enterococcus faecalis",469,1
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Enterococcus faecalis",469,9
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Enterococcus faecalis",469,19
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Enterococcus faecalis",469,1
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Enterococcus faecalis",469,40
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Enterococcus faecalis",469,2
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Enterococcus faecalis",469,1
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Enterococcus faecalis",469,9
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Enterococcus faecalis",469,2
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Enterococcus faecium",327,10
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Enterococcus faecium",327,6
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Enterococcus faecium",327,15
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Enterococcus faecium",327,22
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Enterococcus faecium",327,0
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Enterococcus faecium",327,27
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Enterococcus faecium",327,1
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Enterococcus faecium",327,0
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Enterococcus faecium",327,18
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Enterococcus faecium",327,0
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Klebsiella pneumoniae",708,23
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Klebsiella pneumoniae",708,3
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Klebsiella pneumoniae",708,6
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Klebsiella pneumoniae",708,20
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Klebsiella pneumoniae",708,1
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Klebsiella pneumoniae",708,33
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Klebsiella pneumoniae",708,1
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Klebsiella pneumoniae",708,1
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Klebsiella pneumoniae",708,12
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Klebsiella pneumoniae",708,1
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Pseudomonas aeruginosa",375,21
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Pseudomonas aeruginosa",375,6
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Pseudomonas aeruginosa",375,10
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Pseudomonas aeruginosa",375,19
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Pseudomonas aeruginosa",375,0
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Pseudomonas aeruginosa",375,29
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Pseudomonas aeruginosa",375,2
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Pseudomonas aeruginosa",375,1
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Pseudomonas aeruginosa",375,10
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Pseudomonas aeruginosa",375,1
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Staphylococcus aureus",1433,27
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Staphylococcus aureus",1433,1
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Staphylococcus aureus",1433,8
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Staphylococcus aureus",1433,19
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Staphylococcus aureus",1433,0
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Staphylococcus aureus",1433,33
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Staphylococcus aureus",1433,2
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Staphylococcus aureus",1433,1
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Staphylococcus aureus",1433,9
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Staphylococcus aureus",1433,0
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Streptococcus pneumoniae",615,45
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Streptococcus pneumoniae",615,1
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Streptococcus pneumoniae",615,4
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Streptococcus pneumoniae",615,11
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Streptococcus pneumoniae",615,0
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Streptococcus pneumoniae",615,34
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Streptococcus pneumoniae",615,2
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Streptococcus pneumoniae",615,0
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Streptococcus pneumoniae",615,3
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Streptococcus pneumoniae",615,0
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Acinetobacter spp.",77,10
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Acinetobacter spp.",77,4
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Acinetobacter spp.",77,8
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Acinetobacter spp.",77,18
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Acinetobacter spp.",77,0
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Acinetobacter spp.",77,49
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Acinetobacter spp.",77,1
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Acinetobacter spp.",77,3
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Acinetobacter spp.",77,6
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Acinetobacter spp.",77,0
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Escherichia coli",4550,29
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Escherichia coli",4550,2
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Escherichia coli",4550,4
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Escherichia coli",4550,13
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Escherichia coli",4550,1
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Escherichia coli",4550,43
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Escherichia coli",4550,1
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Escherichia coli",4550,0
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Escherichia coli",4550,5
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Escherichia coli",4550,1
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Enterococcus faecalis",634,14
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Enterococcus faecalis",634,0
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Enterococcus faecalis",634,8
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Enterococcus faecalis",634,21
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Enterococcus faecalis",634,0
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Enterococcus faecalis",634,41
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Enterococcus faecalis",634,2
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Enterococcus faecalis",634,0
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Enterococcus faecalis",634,12
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Enterococcus faecalis",634,1
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Enterococcus faecium",397,7
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Enterococcus faecium",397,3
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Enterococcus faecium",397,16
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Enterococcus faecium",397,31
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Enterococcus faecium",397,0
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Enterococcus faecium",397,25
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Enterococcus faecium",397,1
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Enterococcus faecium",397,1
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Enterococcus faecium",397,16
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Enterococcus faecium",397,1
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Klebsiella pneumoniae",852,20
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Klebsiella pneumoniae",852,4
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Klebsiella pneumoniae",852,6
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Klebsiella pneumoniae",852,19
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Klebsiella pneumoniae",852,1
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Klebsiella pneumoniae",852,40
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Klebsiella pneumoniae",852,2
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Klebsiella pneumoniae",852,0
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Klebsiella pneumoniae",852,8
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Klebsiella pneumoniae",852,1
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Pseudomonas aeruginosa",431,16
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Pseudomonas aeruginosa",431,3
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Pseudomonas aeruginosa",431,9
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Pseudomonas aeruginosa",431,18
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Pseudomonas aeruginosa",431,0
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Pseudomonas aeruginosa",431,36
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Pseudomonas aeruginosa",431,1
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Pseudomonas aeruginosa",431,0
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Pseudomonas aeruginosa",431,13
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Pseudomonas aeruginosa",431,1
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Staphylococcus aureus",1657,23
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Staphylococcus aureus",1657,1
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Staphylococcus aureus",1657,7
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Staphylococcus aureus",1657,18
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Staphylococcus aureus",1657,1
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Staphylococcus aureus",1657,38
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Staphylococcus aureus",1657,2
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Staphylococcus aureus",1657,1
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Staphylococcus aureus",1657,9
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Staphylococcus aureus",1657,0
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Streptococcus pneumoniae",551,34
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Streptococcus pneumoniae",551,2
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Streptococcus pneumoniae",551,7
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Streptococcus pneumoniae",551,9
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Streptococcus pneumoniae",551,0
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Streptococcus pneumoniae",551,45
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Streptococcus pneumoniae",551,1
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Streptococcus pneumoniae",551,1
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Streptococcus pneumoniae",551,1
2014,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Streptococcus pneumoniae",551,0
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Acinetobacter spp.",64,13
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Acinetobacter spp.",64,0
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Acinetobacter spp.",64,13
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Acinetobacter spp.",64,16
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Acinetobacter spp.",64,0
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Acinetobacter spp.",64,53
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Acinetobacter spp.",64,3
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Acinetobacter spp.",64,0
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Acinetobacter spp.",64,3
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Acinetobacter spp.",64,0
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Escherichia coli",4914,30
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Escherichia coli",4914,1
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Escherichia coli",4914,4
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Escherichia coli",4914,12
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Escherichia coli",4914,1
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Escherichia coli",4914,44
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Escherichia coli",4914,2
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal intensive care unit","Escherichia coli",4914,0
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Surgery","Escherichia coli",4914,5
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Urology","Escherichia coli",4914,1
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Emergency department","Enterococcus faecalis",723,17
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Haematology or oncology","Enterococcus faecalis",723,1
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Intensive care unit","Enterococcus faecalis",723,8
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Internal medicine","Enterococcus faecalis",723,14
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Obstetrics or gynaecology","Enterococcus faecalis",723,1
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Other","Enterococcus faecalis",723,46
2015,"Switzerland","CHE",756,46.8074891,6.904963,"Paediatrics or neonatal","Enterococcus faecalis",723,2
