"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Sex","Microorganism","Isolated","Percent"
2018,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Pseudomonas aeruginosa",10,NA
2018,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Staphylococcus aureus",22,55
2018,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Staphylococcus aureus",22,41
2018,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Streptococcus pneumoniae",1,NA
2018,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Streptococcus pneumoniae",1,NA
2019,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Acinetobacter spp.",44,32
2019,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Acinetobacter spp.",44,66
2019,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Escherichia coli",40,55
2019,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Escherichia coli",40,45
2019,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Enterococcus faecalis",46,39
2019,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Enterococcus faecalis",46,59
2019,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Enterococcus faecium",12,NA
2019,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Enterococcus faecium",12,NA
2019,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Klebsiella pneumoniae",75,44
2019,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Klebsiella pneumoniae",75,53
2019,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Pseudomonas aeruginosa",16,NA
2019,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Pseudomonas aeruginosa",16,NA
2019,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Staphylococcus aureus",69,51
2019,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Staphylococcus aureus",69,46
2019,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Streptococcus pneumoniae",8,NA
2019,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Streptococcus pneumoniae",8,NA
2020,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Acinetobacter spp.",52,48
2020,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Acinetobacter spp.",52,48
2020,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Escherichia coli",46,63
2020,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Escherichia coli",46,37
2020,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Enterococcus faecalis",55,42
2020,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Enterococcus faecalis",55,58
2020,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Enterococcus faecium",23,35
2020,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Enterococcus faecium",23,61
2020,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Klebsiella pneumoniae",105,41
2020,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Klebsiella pneumoniae",105,57
2020,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Pseudomonas aeruginosa",28,54
2020,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Pseudomonas aeruginosa",28,46
2020,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Staphylococcus aureus",92,35
2020,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Staphylococcus aureus",92,65
2020,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Streptococcus pneumoniae",9,NA
2020,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Streptococcus pneumoniae",9,NA
2021,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Acinetobacter spp.",137,38
2021,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Acinetobacter spp.",137,54
2021,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Escherichia coli",77,58
2021,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Escherichia coli",77,32
2021,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Enterococcus faecalis",110,28
2021,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Enterococcus faecalis",110,38
2021,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Enterococcus faecium",59,39
2021,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Enterococcus faecium",59,53
2021,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Klebsiella pneumoniae",229,36
2021,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Klebsiella pneumoniae",229,52
2021,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Pseudomonas aeruginosa",60,38
2021,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Pseudomonas aeruginosa",60,55
2021,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Staphylococcus aureus",198,30
2021,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Staphylococcus aureus",198,56
2021,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Streptococcus pneumoniae",14,NA
2021,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Streptococcus pneumoniae",14,NA
2022,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Acinetobacter spp.",205,31
2022,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Acinetobacter spp.",205,59
2022,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Escherichia coli",127,41
2022,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Escherichia coli",127,46
2022,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Enterococcus faecalis",190,25
2022,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Enterococcus faecalis",190,51
2022,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Enterococcus faecium",68,31
2022,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Enterococcus faecium",68,51
2022,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Klebsiella pneumoniae",517,28
2022,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Klebsiella pneumoniae",517,56
2022,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Pseudomonas aeruginosa",88,31
2022,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Pseudomonas aeruginosa",88,57
2022,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Staphylococcus aureus",308,33
2022,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Staphylococcus aureus",308,51
2022,"Ukraine","UKR",804,48.2222311,25.8991113,"Female","Streptococcus pneumoniae",48,33
2022,"Ukraine","UKR",804,48.2222311,25.8991113,"Male","Streptococcus pneumoniae",48,65
