"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Sex","Microorganism","Isolated","Percent"
2019,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Acinetobacter spp.",1,NA
2019,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Acinetobacter spp.",1,NA
2019,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Escherichia coli",10,NA
2019,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Escherichia coli",10,NA
2019,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Enterococcus faecalis",2,NA
2019,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Enterococcus faecalis",2,NA
2019,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Enterococcus faecium",0,NA
2019,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Enterococcus faecium",0,NA
2019,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Klebsiella pneumoniae",2,NA
2019,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Klebsiella pneumoniae",2,NA
2019,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Pseudomonas aeruginosa",6,NA
2019,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Pseudomonas aeruginosa",6,NA
2019,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Staphylococcus aureus",13,NA
2019,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Staphylococcus aureus",13,NA
2019,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Streptococcus pneumoniae",1,NA
2019,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Streptococcus pneumoniae",1,NA
2021,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Acinetobacter spp.",6,NA
2021,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Acinetobacter spp.",6,NA
2021,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Escherichia coli",9,NA
2021,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Escherichia coli",9,NA
2021,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Enterococcus faecalis",11,NA
2021,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Enterococcus faecalis",11,NA
2021,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Enterococcus faecium",2,NA
2021,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Enterococcus faecium",2,NA
2021,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Klebsiella pneumoniae",13,NA
2021,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Klebsiella pneumoniae",13,NA
2021,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Pseudomonas aeruginosa",7,NA
2021,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Pseudomonas aeruginosa",7,NA
2021,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Staphylococcus aureus",42,45
2021,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Staphylococcus aureus",42,55
2021,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Streptococcus pneumoniae",2,NA
2021,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Streptococcus pneumoniae",2,NA
2022,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Acinetobacter spp.",1,NA
2022,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Acinetobacter spp.",1,NA
2022,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Escherichia coli",16,NA
2022,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Escherichia coli",16,NA
2022,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Enterococcus faecalis",8,NA
2022,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Enterococcus faecalis",8,NA
2022,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Enterococcus faecium",4,NA
2022,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Enterococcus faecium",4,NA
2022,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Klebsiella pneumoniae",17,NA
2022,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Klebsiella pneumoniae",17,NA
2022,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Pseudomonas aeruginosa",9,NA
2022,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Pseudomonas aeruginosa",9,NA
2022,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Staphylococcus aureus",16,NA
2022,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Staphylococcus aureus",16,NA
2022,"Armenia","ARM",51,40.0652382,43.7214127,"Female","Streptococcus pneumoniae",3,NA
2022,"Armenia","ARM",51,40.0652382,43.7214127,"Male","Streptococcus pneumoniae",3,NA
