"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Sex","Microorganism","Isolated","Percent"
2020,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Male","Streptococcus pneumoniae",1610,52
2021,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Female","Acinetobacter spp.",895,50
2021,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Male","Acinetobacter spp.",895,50
2021,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Female","Escherichia coli",33355,50
2021,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Male","Escherichia coli",33355,50
2021,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Female","Enterococcus faecalis",3694,35
2021,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Male","Enterococcus faecalis",3694,65
2021,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Female","Enterococcus faecium",3860,39
2021,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Male","Enterococcus faecium",3860,61
2021,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Female","Klebsiella pneumoniae",7013,39
2021,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Male","Klebsiella pneumoniae",7013,61
2021,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Female","Pseudomonas aeruginosa",3751,37
2021,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Male","Pseudomonas aeruginosa",3751,63
2021,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Female","Staphylococcus aureus",11707,37
2021,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Male","Staphylococcus aureus",11707,63
2021,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Female","Streptococcus pneumoniae",2061,47
2021,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Male","Streptococcus pneumoniae",2061,53
2022,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Female","Acinetobacter spp.",1090,50
2022,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Male","Acinetobacter spp.",1090,50
2022,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Female","Escherichia coli",33920,50
2022,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Male","Escherichia coli",33920,50
2022,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Female","Enterococcus faecalis",3632,34
2022,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Male","Enterococcus faecalis",3632,66
2022,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Female","Enterococcus faecium",3872,41
2022,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Male","Enterococcus faecium",3872,59
2022,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Female","Klebsiella pneumoniae",7276,39
2022,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Male","Klebsiella pneumoniae",7276,61
2022,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Female","Pseudomonas aeruginosa",3724,36
2022,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Male","Pseudomonas aeruginosa",3724,64
2022,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Female","Staphylococcus aureus",12250,37
2022,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Male","Staphylococcus aureus",12250,63
2022,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Female","Streptococcus pneumoniae",3312,48
2022,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Male","Streptococcus pneumoniae",3312,52
