"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Department","Microorganism","Isolated","Percent"
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Haematology or oncology","Klebsiella pneumoniae",152,12
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Infectious disease ward","Klebsiella pneumoniae",152,5
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Intensive care unit","Klebsiella pneumoniae",152,20
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Internal medicine","Klebsiella pneumoniae",152,16
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Obstetrics or gynaecology","Klebsiella pneumoniae",152,0
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Other","Klebsiella pneumoniae",152,12
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Paediatrics or neonatal","Klebsiella pneumoniae",152,25
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Surgery","Klebsiella pneumoniae",152,7
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Urology","Klebsiella pneumoniae",152,4
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Emergency department","Pseudomonas aeruginosa",57,0
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Haematology or oncology","Pseudomonas aeruginosa",57,16
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Infectious disease ward","Pseudomonas aeruginosa",57,4
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Intensive care unit","Pseudomonas aeruginosa",57,19
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Internal medicine","Pseudomonas aeruginosa",57,21
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Obstetrics or gynaecology","Pseudomonas aeruginosa",57,2
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Other","Pseudomonas aeruginosa",57,7
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Paediatrics or neonatal","Pseudomonas aeruginosa",57,19
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Surgery","Pseudomonas aeruginosa",57,7
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Urology","Pseudomonas aeruginosa",57,5
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Emergency department","Staphylococcus aureus",158,2
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Haematology or oncology","Staphylococcus aureus",158,7
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Infectious disease ward","Staphylococcus aureus",158,6
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Intensive care unit","Staphylococcus aureus",158,19
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Internal medicine","Staphylococcus aureus",158,27
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Obstetrics or gynaecology","Staphylococcus aureus",158,0
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Other","Staphylococcus aureus",158,20
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Paediatrics or neonatal","Staphylococcus aureus",158,11
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Surgery","Staphylococcus aureus",158,6
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Urology","Staphylococcus aureus",158,1
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Emergency department","Streptococcus pneumoniae",33,0
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Haematology or oncology","Streptococcus pneumoniae",33,3
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Infectious disease ward","Streptococcus pneumoniae",33,45
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Intensive care unit","Streptococcus pneumoniae",33,6
2017,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Internal medicine","Streptococcus pneumoniae",33,6
