"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Sex","Microorganism","Isolated","Percent"
2018,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Streptococcus pneumoniae",42,45
2018,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Streptococcus pneumoniae",42,52
2019,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Acinetobacter spp.",231,42
2019,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Acinetobacter spp.",231,56
2019,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Escherichia coli",290,62
2019,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Escherichia coli",290,36
2019,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Enterococcus faecalis",81,33
2019,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Enterococcus faecalis",81,67
2019,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Enterococcus faecium",65,45
2019,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Enterococcus faecium",65,55
2019,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Klebsiella pneumoniae",212,40
2019,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Klebsiella pneumoniae",212,59
2019,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Pseudomonas aeruginosa",81,36
2019,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Pseudomonas aeruginosa",81,64
2019,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Staphylococcus aureus",238,38
2019,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Staphylococcus aureus",238,62
2019,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Streptococcus pneumoniae",45,42
2019,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Streptococcus pneumoniae",45,58
2020,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Acinetobacter spp.",348,32
2020,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Acinetobacter spp.",348,68
2020,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Escherichia coli",179,55
2020,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Escherichia coli",179,45
2020,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Enterococcus faecalis",82,43
2020,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Enterococcus faecalis",82,57
2020,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Enterococcus faecium",85,42
2020,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Enterococcus faecium",85,58
2020,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Klebsiella pneumoniae",208,36
2020,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Klebsiella pneumoniae",208,64
2020,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Pseudomonas aeruginosa",103,26
2020,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Pseudomonas aeruginosa",103,74
2020,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Staphylococcus aureus",198,32
2020,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Staphylococcus aureus",198,68
2020,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Streptococcus pneumoniae",20,50
2020,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Streptococcus pneumoniae",20,50
2021,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Acinetobacter spp.",691,36
2021,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Acinetobacter spp.",691,64
2021,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Escherichia coli",201,59
2021,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Escherichia coli",201,41
2021,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Enterococcus faecalis",113,42
2021,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Enterococcus faecalis",113,58
2021,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Enterococcus faecium",109,40
2021,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Enterococcus faecium",109,60
2021,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Klebsiella pneumoniae",280,32
2021,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Klebsiella pneumoniae",280,68
2021,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Pseudomonas aeruginosa",127,39
2021,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Pseudomonas aeruginosa",127,61
2021,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Staphylococcus aureus",277,34
2021,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Staphylococcus aureus",277,66
2021,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Streptococcus pneumoniae",8,NA
2021,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Streptococcus pneumoniae",8,NA
2022,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Acinetobacter spp.",360,42
2022,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Acinetobacter spp.",360,58
2022,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Escherichia coli",276,57
2022,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Escherichia coli",276,43
2022,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Enterococcus faecalis",121,39
2022,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Enterococcus faecalis",121,61
2022,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Enterococcus faecium",75,45
2022,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Enterococcus faecium",75,55
2022,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Klebsiella pneumoniae",297,35
2022,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Klebsiella pneumoniae",297,65
2022,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Pseudomonas aeruginosa",114,42
2022,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Pseudomonas aeruginosa",114,58
2022,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Staphylococcus aureus",253,38
2022,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Staphylococcus aureus",253,62
2022,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Female","Streptococcus pneumoniae",18,NA
2022,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Male","Streptococcus pneumoniae",18,NA
