"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Sex","Microorganism","Isolated","Percent"
2017,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Enterococcus faecium",29,52
2017,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Enterococcus faecium",29,48
2017,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Klebsiella pneumoniae",24,42
2017,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Klebsiella pneumoniae",24,58
2017,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Pseudomonas aeruginosa",17,NA
2017,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Pseudomonas aeruginosa",17,NA
2017,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Staphylococcus aureus",52,35
2017,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Staphylococcus aureus",52,63
2017,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Streptococcus pneumoniae",6,NA
2017,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Streptococcus pneumoniae",6,NA
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Acinetobacter spp.",27,30
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Acinetobacter spp.",27,70
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Escherichia coli",54,48
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Escherichia coli",54,52
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Enterococcus faecalis",36,42
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Enterococcus faecalis",36,58
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Enterococcus faecium",31,35
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Enterococcus faecium",31,65
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Klebsiella pneumoniae",39,23
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Klebsiella pneumoniae",39,77
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Pseudomonas aeruginosa",11,NA
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Pseudomonas aeruginosa",11,NA
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Staphylococcus aureus",63,41
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Staphylococcus aureus",63,59
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Streptococcus pneumoniae",5,NA
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Streptococcus pneumoniae",5,NA
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Acinetobacter spp.",37,27
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Acinetobacter spp.",37,73
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Escherichia coli",82,46
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Escherichia coli",82,54
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Enterococcus faecalis",41,37
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Enterococcus faecalis",41,63
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Enterococcus faecium",30,37
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Enterococcus faecium",30,63
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Klebsiella pneumoniae",55,27
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Klebsiella pneumoniae",55,71
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Pseudomonas aeruginosa",21,29
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Pseudomonas aeruginosa",21,71
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Staphylococcus aureus",87,37
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Staphylococcus aureus",87,63
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Streptococcus pneumoniae",14,NA
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Streptococcus pneumoniae",14,NA
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Acinetobacter spp.",39,28
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Acinetobacter spp.",39,72
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Escherichia coli",50,52
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Escherichia coli",50,48
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Enterococcus faecalis",25,32
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Enterococcus faecalis",25,64
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Enterococcus faecium",21,48
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Enterococcus faecium",21,52
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Klebsiella pneumoniae",118,36
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Klebsiella pneumoniae",118,62
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Pseudomonas aeruginosa",9,NA
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Pseudomonas aeruginosa",9,NA
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Staphylococcus aureus",84,39
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Staphylococcus aureus",84,61
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Streptococcus pneumoniae",3,NA
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Streptococcus pneumoniae",3,NA
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Acinetobacter spp.",44,25
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Acinetobacter spp.",44,75
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Escherichia coli",45,47
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Escherichia coli",45,53
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Enterococcus faecalis",44,34
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Enterococcus faecalis",44,66
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Enterococcus faecium",43,47
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Enterococcus faecium",43,53
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Klebsiella pneumoniae",108,53
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Klebsiella pneumoniae",108,46
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Pseudomonas aeruginosa",12,NA
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Pseudomonas aeruginosa",12,NA
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Staphylococcus aureus",84,35
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Staphylococcus aureus",84,64
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Streptococcus pneumoniae",3,NA
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Streptococcus pneumoniae",3,NA
2022,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Acinetobacter spp.",31,29
2022,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Acinetobacter spp.",31,71
2022,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Escherichia coli",64,36
2022,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Escherichia coli",64,64
2022,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Enterococcus faecalis",36,36
2022,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Enterococcus faecalis",36,64
2022,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Enterococcus faecium",30,33
2022,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Enterococcus faecium",30,67
2022,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Klebsiella pneumoniae",100,44
2022,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Klebsiella pneumoniae",100,56
2022,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Pseudomonas aeruginosa",27,41
2022,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Pseudomonas aeruginosa",27,59
2022,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Staphylococcus aureus",72,39
2022,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Staphylococcus aureus",72,61
2022,"North Macedonia","MKD",807,41.0939915,19.5953742,"Female","Streptococcus pneumoniae",9,NA
2022,"North Macedonia","MKD",807,41.0939915,19.5953742,"Male","Streptococcus pneumoniae",9,NA
