"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Sex","Microorganism","Isolated","Percent"
2017,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Enterococcus faecalis",208,66
2017,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Enterococcus faecium",112,42
2017,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Enterococcus faecium",112,58
2017,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Klebsiella pneumoniae",416,36
2017,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Klebsiella pneumoniae",416,64
2017,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Pseudomonas aeruginosa",134,35
2017,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Pseudomonas aeruginosa",134,65
2017,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Staphylococcus aureus",542,35
2017,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Staphylococcus aureus",542,65
2017,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Streptococcus pneumoniae",86,49
2017,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Streptococcus pneumoniae",86,51
2018,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Acinetobacter spp.",516,42
2018,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Acinetobacter spp.",516,58
2018,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Escherichia coli",438,53
2018,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Escherichia coli",438,47
2018,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Enterococcus faecalis",261,38
2018,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Enterococcus faecalis",261,62
2018,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Enterococcus faecium",154,42
2018,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Enterococcus faecium",154,58
2018,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Klebsiella pneumoniae",511,37
2018,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Klebsiella pneumoniae",511,63
2018,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Pseudomonas aeruginosa",177,29
2018,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Pseudomonas aeruginosa",177,71
2018,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Staphylococcus aureus",616,36
2018,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Staphylococcus aureus",616,64
2018,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Streptococcus pneumoniae",79,43
2018,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Streptococcus pneumoniae",79,57
2019,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Acinetobacter spp.",532,36
2019,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Acinetobacter spp.",532,64
2019,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Escherichia coli",510,55
2019,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Escherichia coli",510,45
2019,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Enterococcus faecalis",272,36
2019,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Enterococcus faecalis",272,64
2019,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Enterococcus faecium",159,46
2019,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Enterococcus faecium",159,54
2019,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Klebsiella pneumoniae",513,35
2019,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Klebsiella pneumoniae",513,65
2019,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Pseudomonas aeruginosa",196,42
2019,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Pseudomonas aeruginosa",196,58
2019,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Staphylococcus aureus",628,37
2019,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Staphylococcus aureus",628,63
2019,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Streptococcus pneumoniae",85,40
2019,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Streptococcus pneumoniae",85,60
2020,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Acinetobacter spp.",702,36
2020,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Acinetobacter spp.",702,64
2020,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Escherichia coli",285,55
2020,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Escherichia coli",285,45
2020,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Enterococcus faecalis",312,36
2020,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Enterococcus faecalis",312,64
2020,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Enterococcus faecium",276,38
2020,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Enterococcus faecium",276,62
2020,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Klebsiella pneumoniae",387,33
2020,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Klebsiella pneumoniae",387,67
2020,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Pseudomonas aeruginosa",129,41
2020,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Pseudomonas aeruginosa",129,59
2020,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Staphylococcus aureus",391,37
2020,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Staphylococcus aureus",391,63
2020,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Streptococcus pneumoniae",27,63
2020,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Streptococcus pneumoniae",27,37
2021,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Acinetobacter spp.",1148,40
2021,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Acinetobacter spp.",1148,60
2021,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Escherichia coli",310,54
2021,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Escherichia coli",310,46
2021,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Enterococcus faecalis",455,35
2021,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Enterococcus faecalis",455,65
2021,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Enterococcus faecium",391,40
2021,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Enterococcus faecium",391,60
2021,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Klebsiella pneumoniae",780,33
2021,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Klebsiella pneumoniae",780,67
2021,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Pseudomonas aeruginosa",187,37
2021,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Pseudomonas aeruginosa",187,63
2021,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Staphylococcus aureus",447,39
2021,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Staphylococcus aureus",447,61
2021,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Streptococcus pneumoniae",22,18
2021,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Streptococcus pneumoniae",22,82
2022,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Acinetobacter spp.",592,41
2022,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Acinetobacter spp.",592,59
2022,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Escherichia coli",423,49
2022,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Escherichia coli",423,51
2022,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Enterococcus faecalis",362,38
2022,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Enterococcus faecalis",362,62
2022,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Enterococcus faecium",276,37
2022,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Enterococcus faecium",276,63
2022,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Klebsiella pneumoniae",969,33
2022,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Klebsiella pneumoniae",969,67
2022,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Pseudomonas aeruginosa",177,37
2022,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Pseudomonas aeruginosa",177,63
2022,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Staphylococcus aureus",573,39
2022,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Staphylococcus aureus",573,61
2022,"Serbia","SRB",688,44.1050751,15.8991652,"Female","Streptococcus pneumoniae",48,48
2022,"Serbia","SRB",688,44.1050751,15.8991652,"Male","Streptococcus pneumoniae",48,52
